A,Method,Horizon,phi,LT,AR_ours,OFR_ours,VI_ours,BO_ours,EI_ours,AR_paper,OFR_paper,VI_paper,BO_paper,EI_paper,absolute_error_AR,relative_error_AR,absolute_error_OFR,relative_error_OFR,absolute_error_VI,relative_error_VI,absolute_error_BO,relative_error_BO,absolute_error_EI,relative_error_EI
0,ES,One-step,0.9,10,9.086116553254485,0.8936473001205716,41.40875358498116,11.993429596538988,141.03298915542018,9.52,0.9,43.28,11.62,139.59,0.43388344674551504,0.045575992305201166,0.006352699879428436,0.007058555421587151,1.8712464150188381,0.04323582289784746,0.37342959653898866,0.032136798325214176,1.4429891554201788,0.010337339031593801
0,MA,One-step,0.9,2,1.2123770889395349,0.9553931422270708,0.7785732248138038,4.982040525538968,15.341215959603517,1.29,0.96,0.82,4.88,15.24,0.07762291106046515,0.06017279927167841,0.004606857772929129,0.00479881018013451,0.041426775186196196,0.05052045754414171,0.10204052553896847,0.020909943757985345,0.10121595960351648,0.006641467165585071
0,MA,One-step,0.9,10,7.20775617680814,0.8956750435091536,43.44006531754079,11.71566067074988,136.55140485120714,7.94,0.9,45.3,11.64,136.24,0.73224382319186,0.09222214397882367,0.00432495649084641,0.004805507212051567,1.8599346824592047,0.04105816076068885,0.0756606707498797,0.006500057624560111,0.31140485120712924,0.0022857079507276074
0,LightGBM,One-step,0.9,2,1.7292792038946363,0.9576399876830398,0.6874190929315747,4.728564234270715,15.787142914030133,2.03,0.95,0.79,5.81,16.15,0.3007207961053635,0.1481383232046126,0.007639987683039862,0.008042092297936697,0.10258090706842538,0.129849249453703,1.0814357657292843,0.18613352250073742,0.3628570859698659,0.022467931019805938
0,LightGBM,One-step,0.9,10,14.529905169139251,0.8983302606319968,43.61073085204881,11.581521371846744,152.00181685043896,17.5,0.9,41.88,11.98,148.7,2.9700948308607487,0.1697197046206142,0.001669739368003187,0.0018552659644479855,1.7307308520488078,0.04132595157709665,0.3984786281532564,0.03326198899442875,3.3018168504389678,0.022204551785063673
0,LightGBM,H-step,0.9,2,1.5977047831756293,0.9618052595582062,0.6363867424216674,4.326196119243918,15.166819566307794,2.09,0.95,0.81,6.11,16.54,0.4922952168243706,0.23554795063367015,0.011805259558206216,0.012426589008638123,0.17361325757833268,0.2143373550349786,1.783803880756082,0.29194826198953877,1.3731804336922053,0.08302179163798099
0,LightGBM,H-step,0.9,10,8.530365640994487,0.9389021295109012,24.780920824956706,7.376734139214655,111.46591242884708,12.24,0.89,30.74,12.68,123.2,3.7096343590055127,0.3030747025331301,0.04890212951090123,0.05494621293359688,5.959079175043293,0.19385423471188332,5.303265860785345,0.4182386325540493,11.734087571152926,0.09524421729831921
0,LSTM,One-step,0.9,2,1.662702653906636,0.9582173086287032,0.7013594815245887,4.68038426076719,16.263242361925776,1.65,0.94,0.55,7.07,12.04,0.012702653906636163,0.007698578125234039,0.0182173086287033,0.01938011556245032,0.15135948152458867,0.27519905731743394,2.38961573923281,0.33799373963688967,4.223242361925777,0.3507676380337025
0,LSTM,One-step,0.9,10,15.11155389443403,0.8968473868739864,45.19326012488968,11.716802063341651,156.75106028402243,13.13,0.88,36.63,14.35,132.02,1.981553894434029,0.1509180422265064,0.016847386873986347,0.019144757811348122,8.56326012488968,0.23377723518672344,2.6331979366583482,0.18349811405284658,24.73106028402242,0.18732813425255582
0,LSTM,H-step,0.9,2,1.3794544108808495,0.9629210611918572,0.6362860975477541,4.271620493085309,15.482860691189652,1.84,0.96,0.83,4.61,17.66,0.46054558911915056,0.2502965158256253,0.0029210611918571994,0.0030427720748512493,0.19371390245224585,0.2333902439183685,0.3383795069146913,0.07340119455850136,2.1771393088103483,0.12328082156343988
0,LSTM,H-step,0.9,10,6.911748328188014,0.9269892335834384,25.78863332768868,8.79214856911804,115.2198018997361,8.98,0.91,25.08,11.29,107.52,2.0682516718119865,0.23031755810823903,0.0169892335834384,0.018669487454327914,0.7086333276886805,0.02825491737195696,2.4978514308819584,0.2212445908664268,7.6998018997361015,0.07161274088296225
10,ES,One-step,0.0,2,1.995842835550904,0.957244248314168,1.7087547981780578,4.749535252592709,14.29822482361027,2.08,0.96,1.78,4.6,14.17,0.08415716444909616,0.04046017521591161,0.0027557516858319753,0.002870574672741641,0.07124520182194227,0.04002539428199004,0.1495352525927096,0.032507663607110784,0.1282248236102692,0.009049034834881384
10,ES,One-step,0.0,10,32.40935334404944,0.9002654645538597,65.77407449809677,9.441064485428177,111.8141605805816,30.86,0.9,58.26,9.49,108.81,1.5493533440494431,0.05020587634638507,0.0002654645538596734,0.0002949606153996371,7.514074498096768,0.1289748454874145,0.048935514571823546,0.005156534728327033,3.0041605805815976,0.02760923242883556
10,MA,One-step,0.0,2,1.6536671398660054,0.956972950693518,1.7814255650115502,4.808328659035658,14.4707402262774,1.58,0.96,1.84,4.82,14.8,0.07366713986600537,0.04662477206709201,0.0030270493064820103,0.0031531763609187607,0.05857443498844983,0.031833932058940126,0.011671340964341859,0.002421440034095821,0.32925977372260107,0.022247282008283856
10,MA,One-step,0.0,10,22.813034557271763,0.905925401862424,60.587223189714656,8.845171430802337,102.504851001471,22.69,0.9,55.68,9.05,101.2,0.12303455727176171,0.005422413277732997,0.005925401862423962,0.0065837798471377355,4.9072231897146565,0.08813260038999024,0.20482856919766412,0.022632991071565096,1.3048510014709933,0.012893784599515744
